geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-8.63525390625 41.19518774143979, -8.63525390625 41.16211185167059)",2020-04-14 1600,728795,Leça do Balio,728718,Ramalde,3.6778769094206,13,PT,LEVEL5,71,94,-23,-24.210526315789,0,-0.37578890144825,41.212669419231,-8.6301942747858,41.171390651966,-8.6429326111044,0313322333013,0313322333031
"LINESTRING (-8.63525390625 41.19518774143979, -8.63525390625 41.19518774143979)",2020-04-14 1600,728795,Leça do Balio,728795,Leça do Balio,0,13,PT,LEVEL5,3949,3629.2,319.8,8.8094319872183,0,0.51557064940029,41.212669419231,-8.6301942747858,41.212669419231,-8.6301942747858,0313322333013,0313322333013
"LINESTRING (-8.63525390625 41.19518774143979, -8.63525390625 41.228246926814975)",2020-04-14 1600,728795,Leça do Balio,731454,Maia,3.676019462639,13,PT,LEVEL5,47,61,-14,-22.58064516129,0,-0.51517263475644,41.212669419231,-8.6301942747858,41.233620236436,-8.6283231930852,0313322333013,0313322333011
"LINESTRING (-8.63525390625 41.19518774143979, -8.67919921875 41.16211185167059)",2020-04-14 1600,728795,Leça do Balio,728716,Nevogilde,5.2013034591091,13,PT,LEVEL5,23,34.4,-11.4,-32.203389830508,0,-1.1802228793817,41.212669419231,-8.6301942747858,41.164478422264,-8.6820936053536,0313322333013,0313322333030
"LINESTRING (-8.63525390625 41.19518774143979, -8.67919921875 41.228246926814975)",2020-04-14 1600,728795,Leça do Balio,728798,Perafita,5.1986766324707,13,PT,LEVEL5,28,35,-7,-19.444444444444,0,-0.64993368361968,41.212669419231,-8.6301942747858,41.225880971794,-8.6972122491942,0313322333013,0313322333010
"LINESTRING (-6.74560546875 37.874851351748184, -6.74560546875 37.874851351748184)",2020-04-14 1600,884358,Santa Ana la Real,884358,Santa Ana la Real,0,13,ES,LEVEL4,19,18.8,0.2,1.010101010101,0,0.039073233258228,37.853408448272,-6.7197981892485,37.853408448272,-6.7197981892485,0331103122132,0331103122132
"LINESTRING (-8.63525390625 41.19518774143979, -8.679199218750002 41.19518774143979)",2020-04-14 1600,728795,Leça do Balio,728793,Guifões,3.6769483477675,13,PT,LEVEL5,83,114.2,-31.2,-27.083333333333,0,-0.41167900570681,41.212669419231,-8.6301942747858,41.203604575851,-8.6665221915212,0313322333013,0313322333012
"LINESTRING (-6.74560546875 37.909531574362845, -6.74560546875 37.909531574362845)",2020-04-14 1600,884334,Jabugo,884334,Jabugo,0,13,ES,LEVEL4,77,80.6,-3.6,-4.4117647058823,0,-0.3944391371215,37.91227175632,-6.7500388344144,37.91227175632,-6.7500388344144,0331103122130,0331103122130
"LINESTRING (-8.63525390625 41.228246926814975, -8.50341796875 41.19518774143979)",2020-04-14 1600,731454,Maia,731614,Valongo,11.624593547283,13,PT,LEVEL5,11,13.2,-2.2,-15.492957746479,0,-0.38472357923047,41.233620236436,-8.6283231930852,41.191958012735,-8.4982960874911,0313322333011,0313322333112
"LINESTRING (-8.63525390625 41.228246926814975, -8.54736328125 41.16211185167059)",2020-04-14 1600,731454,Maia,731412,Fânzeres,10.399979759838,13,PT,LEVEL5,23,20.4,2.6,12.14953271028,0,0.35951954342323,41.233620236436,-8.6283231930852,41.169276181768,-8.5302572246125,0313322333011,0313322333121
"LINESTRING (-8.63525390625 41.228246926814975, -8.54736328125 41.19518774143979)",2020-04-14 1600,731454,Maia,731422,Baguim do Monte,8.2198293289002,13,PT,LEVEL5,14,25.6,-11.6,-43.609022556391,0,-1.3109227736669,41.233620236436,-8.6283231930852,41.192198058705,-8.5358890168331,0313322333011,0313322333103
"LINESTRING (-8.63525390625 41.228246926814975, -8.54736328125 41.228246926814975)",2020-04-14 1600,731454,Maia,731612,Ermesinde,7.3501812806764,13,PT,LEVEL5,12,19.8,-7.8,-37.5,0,-1.1413955168609,41.233620236436,-8.6283231930852,41.216021043588,-8.5493190824051,0313322333011,0313322333101
"LINESTRING (-6.74560546875 37.97884299684712, -6.74560546875 37.97884299684712)",2020-04-14 1600,884342,La Nava,884342,La Nava,0,13,ES,LEVEL4,18,15.2,2.8,17.283950617284,0,0.77067463558845,37.973971857567,-6.7584264891388,37.973971857567,-6.7584264891388,0331103122110,0331103122110
"LINESTRING (-8.63525390625 41.228246926814975, -8.59130859375 41.12901926009517)",2020-04-14 1600,731454,Maia,728813,Oliveira do Douro,11.630467609064,13,PT,LEVEL5,15,19,-4,-20,0,-0.70164641544562,41.233620236436,-8.6283231930852,41.125480000231,-8.5852715180741,0313322333011,0313322333122
"LINESTRING (-8.63525390625 41.228246926814975, -8.59130859375 41.16211185167059)",2020-04-14 1600,731454,Maia,728709,Bonfim,8.2219060747516,13,PT,LEVEL5,26,33.8,-7.8,-22.413793103448,0,-0.71744045898091,41.233620236436,-8.6283231930852,41.151718420514,-8.5961234159603,0313322333011,0313322333120
"LINESTRING (-8.63525390625 41.228246926814975, -8.59130859375 41.19518774143979)",2020-04-14 1600,731454,Maia,731464,Pedrouços,5.1986766324707,13,PT,LEVEL5,36,53.8,-17.8,-32.481751824818,0,-0.43328372573662,41.233620236436,-8.6283231930852,41.189899544658,-8.5888515279529,0313322333011,0313322333102
"LINESTRING (-8.63525390625 41.228246926814975, -8.59130859375 41.228246926814975)",2020-04-14 1600,731454,Maia,731457,Nogueira,3.675090757722,13,PT,LEVEL5,72,93.2,-21.2,-22.505307855626,0,-0.31020220048465,41.233620236436,-8.6283231930852,41.235009661598,-8.5859938225774,0313322333011,0313322333100
"LINESTRING (-8.63525390625 41.228246926814975, -8.59130859375 41.26128940523195)",2020-04-14 1600,731454,Maia,731461,Silva Escura,5.1960494026006,13,PT,LEVEL5,20,25.6,-5.6,-21.052631578947,0,-0.62492838942182,41.233620236436,-8.6283231930852,41.25256566042,-8.5817843431072,0313322333011,0313322331322
"LINESTRING (-8.63525390625 41.228246926814975, -8.63525390625 41.12901926009517)",2020-04-14 1600,731454,Maia,728805,Canidelo,11.033630440514,13,PT,LEVEL5,12,15.4,-3.4,-20.731707317073,0,-0.44721359549996,41.233620236436,-8.6283231930852,41.128124084191,-8.6530780410415,0313322333011,0313322333033
"LINESTRING (-8.63525390625 41.228246926814975, -8.63525390625 41.16211185167059)",2020-04-14 1600,731454,Maia,728718,Ramalde,7.3538963720599,13,PT,LEVEL5,31,36.4,-5.4,-14.438502673797,0,-0.49859136613426,41.233620236436,-8.6283231930852,41.171390651966,-8.6429326111044,0313322333011,0313322333031
"LINESTRING (-8.63525390625 41.228246926814975, -8.63525390625 41.19518774143979)",2020-04-14 1600,731454,Maia,728795,Leça do Balio,3.676019462639,13,PT,LEVEL5,42,61.6,-19.6,-31.309904153355,0,-0.61971347134303,41.233620236436,-8.6283231930852,41.212669419231,-8.6301942747858,0313322333011,0313322333013
"LINESTRING (-6.74560546875 38.28993454893205, -6.74560546875 38.28993454893205)",2020-04-14 1600,881781,Jerez de los Caballeros,881781,Jerez de los Caballeros,0,13,ES,LEVEL4,13,11.2,1.8,14.754098360656,0,0.50509217993968,38.32971154216,-6.7993026081053,38.32971154216,-6.7993026081053,0331103102332,0331103102332
"LINESTRING (-8.63525390625 41.228246926814975, -8.63525390625 41.228246926814975)",2020-04-14 1600,731454,Maia,731454,Maia,0,13,PT,LEVEL5,1856,1749.8,106.2,6.0657984921179,0,0.39138209215629,41.233620236436,-8.6283231930852,41.233620236436,-8.6283231930852,0313322333011,0313322333011
"LINESTRING (-8.63525390625 41.228246926814975, -8.63525390625 41.26128940523195)",2020-04-14 1600,731454,Maia,731451,Gemunde,3.6741617307303,13,PT,LEVEL5,30,33.4,-3.4,-9.8837209302326,0,-0.31392789719565,41.233620236436,-8.6283231930852,41.267673943118,-8.6366848105721,0313322333011,0313322331233
"LINESTRING (-8.63525390625 41.228246926814975, -8.67919921875 41.16211185167059)",2020-04-14 1600,731454,Maia,728716,Nevogilde,8.2219060747516,13,PT,LEVEL5,12,16,-4,-23.529411764706,0,-0.64051261522035,41.233620236436,-8.6283231930852,41.164478422264,-8.6820936053536,0313322333011,0313322333030
"LINESTRING (-8.63525390625 41.228246926814975, -8.67919921875 41.228246926814975)",2020-04-14 1600,731454,Maia,728798,Perafita,3.675090757722,13,PT,LEVEL5,19,23.4,-4.4,-18.032786885246,0,-0.56198204356724,41.233620236436,-8.6283231930852,41.225880971794,-8.6972122491942,0313322333011,0313322333010
"LINESTRING (-8.63525390625 41.228246926814975, -8.67919921875 41.26128940523195)",2020-04-14 1600,731454,Maia,731463,Vila Nova da Telha,5.1960494026006,13,PT,LEVEL5,13,15.8,-2.8,-16.666666666667,0,-0.49343516379517,41.233620236436,-8.6283231930852,41.248934914058,-8.6763800882596,0313322333011,0313322331232
"LINESTRING (-8.63525390625 41.228246926814975, -8.679199218750002 41.19518774143979)",2020-04-14 1600,731454,Maia,728793,Guifões,5.1986766324708,13,PT,LEVEL5,26,35.8,-9.8,-26.630434782609,0,-0.95547253055961,41.233620236436,-8.6283231930852,41.203604575851,-8.6665221915212,0313322333011,0313322333012
"LINESTRING (-6.74560546875 38.32441837733954, -6.74560546875 38.32441837733954)",2020-04-14 1600,881781,Jerez de los Caballeros,881781,Jerez de los Caballeros,0,13,ES,LEVEL4,95,84,11,12.941176470588,0,0.58923874240614,38.32971154216,-6.7993026081053,38.32971154216,-6.7993026081053,0331103102330,0331103102330
"LINESTRING (-8.63525390625 41.26128940523195, -8.50341796875 41.19518774143979)",2020-04-14 1600,731451,Gemunde,731614,Valongo,13.250726700188,13,PT,LEVEL5,17,17.8,-0.8,-4.2553191489362,0,-0.15936381457792,41.267673943118,-8.6366848105721,41.191958012735,-8.4982960874911,0313322331233,0313322333112
"LINESTRING (-8.63525390625 41.26128940523195, -8.54736328125 41.16211185167059)",2020-04-14 1600,731451,Gemunde,731412,Fânzeres,13.2540759251,13,PT,LEVEL5,19,14.6,4.4,28.205128205128,0,0.76248369253472,41.267673943118,-8.6366848105721,41.169276181768,-8.5302572246125,0313322331233,0313322333121
"LINESTRING (-8.63525390625 41.26128940523195, -8.54736328125 41.19518774143979)",2020-04-14 1600,731451,Gemunde,731422,Baguim do Monte,10.39472570306,13,PT,LEVEL5,24,27.4,-3.4,-11.971830985915,0,-0.44721359549996,41.267673943118,-8.6366848105721,41.192198058705,-8.5358890168331,0313322331233,0313322333103
"LINESTRING (-8.63525390625 41.26128940523195, -8.54736328125 41.228246926814975)",2020-04-14 1600,731451,Gemunde,731612,Ermesinde,8.2156753133677,13,PT,LEVEL5,26,25.2,0.8,3.0534351145038,0,0.084943113798213,41.267673943118,-8.6366848105721,41.216021043588,-8.5493190824051,0313322331233,0313322333101
"LINESTRING (-8.63525390625 41.26128940523195, -8.59130859375 41.16211185167059)",2020-04-14 1600,731451,Gemunde,728709,Bonfim,11.62459384919,13,PT,LEVEL5,21,22.8,-1.8,-7.563025210084,0,-0.22732056912722,41.267673943118,-8.6366848105721,41.151718420514,-8.5961234159603,0313322331233,0313322333120
"LINESTRING (-8.63525390625 41.26128940523195, -8.59130859375 41.19518774143979)",2020-04-14 1600,731451,Gemunde,731464,Pedrouços,8.2177523785264,13,PT,LEVEL5,27,29.8,-2.8,-9.0909090909091,0,-0.32615518527944,41.267673943118,-8.6366848105721,41.189899544658,-8.5888515279529,0313322331233,0313322333102
"LINESTRING (-8.63525390625 41.26128940523195, -8.59130859375 41.228246926814975)",2020-04-14 1600,731451,Gemunde,731457,Nogueira,5.1960494026007,13,PT,LEVEL5,40,53.8,-13.8,-25.182481751825,0,-0.77060106774694,41.267673943118,-8.6366848105721,41.235009661598,-8.5859938225774,0313322331233,0313322333100
"LINESTRING (-6.74560546875 38.599698311641525, -6.74560546875 38.599698311641525)",2020-04-14 1600,881803,Nogales,881803,Nogales,0,13,ES,LEVEL4,24,23.8,0.2,0.80645161290322,0,0.038705649985809,38.606139377388,-6.7376278709662,38.606139377388,-6.7376278709662,0331103100330,0331103100330
"LINESTRING (-8.63525390625 41.26128940523195, -8.59130859375 41.26128940523195)",2020-04-14 1600,731451,Gemunde,731461,Silva Escura,3.6732328838564,13,PT,LEVEL5,39,45.2,-6.2,-13.419913419913,0,-0.57765089418745,41.267673943118,-8.6366848105721,41.25256566042,-8.5817843431072,0313322331233,0313322331322
"LINESTRING (-8.63525390625 41.26128940523195, -8.63525390625 41.16211185167059)",2020-04-14 1600,731451,Gemunde,728718,Ramalde,11.02805810279,13,PT,LEVEL5,20,32.6,-12.6,-37.5,0,-1.2427220029651,41.267673943118,-8.6366848105721,41.171390651966,-8.6429326111044,0313322331233,0313322333031
"LINESTRING (-8.63525390625 41.26128940523195, -8.63525390625 41.19518774143979)",2020-04-14 1600,731451,Gemunde,728795,Leça do Balio,7.3501811933694,13,PT,LEVEL5,36,37,-1,-2.6315789473684,0,-0.10397504898201,41.267673943118,-8.6366848105721,41.212669419231,-8.6301942747858,0313322331233,0313322333013
"LINESTRING (-8.63525390625 41.26128940523195, -8.63525390625 41.228246926814975)",2020-04-14 1600,731451,Gemunde,731454,Maia,3.6741617307303,13,PT,LEVEL5,48,58.4,-10.4,-17.508417508418,0,-0.4417340733075,41.267673943118,-8.6366848105721,41.233620236436,-8.6283231930852,0313322331233,0313322333011
"LINESTRING (-8.63525390625 41.26128940523195, -8.63525390625 41.26128940523195)",2020-04-14 1600,731451,Gemunde,731451,Gemunde,0,13,PT,LEVEL5,1055,1021.8,33.2,3.2459913961674,0,0.22555461686072,41.267673943118,-8.6366848105721,41.267673943118,-8.6366848105721,0313322331233,0313322331233
"LINESTRING (-8.63525390625 41.26128940523195, -8.67919921875 41.228246926814975)",2020-04-14 1600,731451,Gemunde,728798,Perafita,5.1960494026007,13,PT,LEVEL5,25,29.8,-4.8,-15.584415584416,0,-0.60141121323911,41.267673943118,-8.6366848105721,41.225880971794,-8.6972122491942,0313322331233,0313322333010
"LINESTRING (-8.63525390625 41.26128940523195, -8.67919921875 41.26128940523195)",2020-04-14 1600,731451,Gemunde,731463,Vila Nova da Telha,3.6732328838564,13,PT,LEVEL5,28,25.8,2.2,8.2089552238806,0,0.35138211074997,41.267673943118,-8.6366848105721,41.248934914058,-8.6763800882596,0313322331233,0313322331232
"LINESTRING (-8.63525390625 41.26128940523195, -8.679199218750002 41.19518774143979)",2020-04-14 1600,731451,Gemunde,728793,Guifões,8.2177523785265,13,PT,LEVEL5,18,21.4,-3.4,-15.178571428571,0,-0.42566562296071,41.267673943118,-8.6366848105721,41.203604575851,-8.6665221915212,0313322331233,0313322333012
"LINESTRING (-8.63525390625 41.29431517415, -8.63525390625 41.26128940523195)",2020-04-14 1600,731625,Guilhabreu,731451,Gemunde,3.6723037163071,13,PT,LEVEL5,10,10.2,-0.2,-1.7857142857143,0,-0.087705801930703,41.294466910486,-8.6382599456162,41.267673943118,-8.6366848105721,0313322331231,0313322331233
"LINESTRING (-8.63525390625 41.29431517415, -8.63525390625 41.29431517415)",2020-04-14 1600,731625,Guilhabreu,731625,Guilhabreu,0,13,PT,LEVEL5,228,196,32,16.243654822335,0,0.54706849643577,41.294466910486,-8.6382599456162,41.294466910486,-8.6382599456162,0313322331231,0313322331231
"LINESTRING (-6.74560546875 38.90813093681449, -6.74560546875 38.90813093681449)",2020-04-14 1600,889187,Pueblonuevo del Guadiana,889187,Pueblonuevo del Guadiana,0,13,ES,LEVEL4,78,84.6,-6.6,-7.7102803738318,0,-0.73424036315847,38.923511060548,-6.7576771411223,38.923511060548,-6.7576771411223,0331101322312,0331101322312
"LINESTRING (-8.63525390625 41.327324231051946, -8.59130859375 41.327324231051946)",2020-04-14 1600,731623,Fornelo,731646,Bougado-Santiago,3.6695162951185,13,PT,LEVEL5,10,10,0,0,0,0,41.335355547429,-8.6426312496484,41.327143440547,-8.581453101,0313322331213,0313322331302
"LINESTRING (-8.63525390625 41.327324231051946, -8.63525390625 41.327324231051946)",2020-04-14 1600,731623,Fornelo,731623,Fornelo,0,13,PT,LEVEL5,227,195.4,31.6,16.089613034623,0,0.80542563455804,41.335355547429,-8.6426312496484,41.335355547429,-8.6426312496484,0313322331213,0313322331213
"LINESTRING (-8.63525390625 41.360316573444024, -8.63525390625 41.360316573444024)",2020-04-14 1600,731634,Parada,731634,Parada,0,13,PT,LEVEL5,60,54.4,5.6,10.108303249097,0,0.35325781852774,41.363773652484,-8.6314743127511,41.363773652484,-8.6314743127511,0313322331211,0313322331211
"LINESTRING (-8.63525390625 41.393292198855946, -8.63525390625 41.393292198855946)",2020-04-14 1600,731578,Balazar,731578,Balazar,0,13,PT,LEVEL5,56,51.4,4.6,8.7786259541985,0,0.5040055640997,41.402140197303,-8.6244855364679,41.402140197303,-8.6244855364679,0313322331033,0313322331033
"LINESTRING (-8.63525390625 41.42625110484083, -8.63525390625 41.42625110484083)",2020-04-14 1600,729381,Macieira de Rates,729381,Macieira de Rates,0,13,PT,LEVEL5,200,187.6,12.4,6.5747613997879,0,0.354242340328,41.434485607033,-8.6376418957994,41.434485607033,-8.6376418957994,0313322331031,0313322331031
"LINESTRING (-8.63525390625 41.45919328897516, -8.63525390625 41.45919328897516)",2020-04-14 1600,729377,Gueral,729377,Gueral,0,13,PT,LEVEL5,97,79.4,17.6,21.890547263682,0,0.98726950213974,41.455624908177,-8.6304745580653,41.455624908177,-8.6304745580653,0313322331013,0313322331013
"LINESTRING (-8.63525390625 41.49211874885877, -8.63525390625 41.49211874885877)",2020-04-14 1600,729396,Pereira,729396,Pereira,0,13,PT,LEVEL5,171,142.2,28.8,20.111731843575,0,0.78890787068168,41.488907098716,-8.6338049746377,41.488907098716,-8.6338049746377,0313322331011,0313322331011
"LINESTRING (-6.74560546875 38.942318919797366, -6.74560546875 38.942318919797366)",2020-04-14 1600,889187,Pueblonuevo del Guadiana,889187,Pueblonuevo del Guadiana,0,13,ES,LEVEL4,37,39.8,-2.8,-6.8627450980392,0,-0.30158129269251,38.923511060548,-6.7576771411223,38.923511060548,-6.7576771411223,0331101322310,0331101322310
"LINESTRING (-8.63525390625 41.525027482114815, -8.41552734375 41.55791948638971)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,728874,São Vicente,18.649301343409,13,PT,LEVEL5,13,13.6,-0.6,-4.1095890410959,0,-0.084599395116487,41.528296279841,-8.6457736201888,41.563376846663,-8.419639495782,0313322313233,0313323202220
"LINESTRING (-8.63525390625 41.525027482114815, -8.54736328125 41.49211874885877)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,729370,Fonte Coberta,8.182420937081,13,PT,LEVEL5,11,14.2,-3.2,-21.052631578947,0,-1.1174884732313,41.528296279841,-8.6457736201888,41.48761781392,-8.556635403839,0313322313233,0313322331101
"LINESTRING (-8.63525390625 41.525027482114815, -8.54736328125 41.55791948638971)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,729347,Areias,8.1782614457825,13,PT,LEVEL5,13,10,3,27.272727272727,0,1.0289915108551,41.528296279841,-8.6457736201888,41.55764601175,-8.5405917168801,0313322313233,0313322313321
"LINESTRING (-8.63525390625 41.525027482114815, -8.59130859375 41.525027482114815)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,729402,Rio Covo-Santa Eugénia,3.6583599884268,13,PT,LEVEL5,43,62.2,-19.2,-30.379746835443,0,-0.67123020475694,41.528296279841,-8.6457736201888,41.528515900929,-8.5932412878022,0313322313233,0313322313322
"LINESTRING (-8.63525390625 41.525027482114815, -8.591308593750002 41.55791948638971)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,729405,Galegos-Santa Maria,5.1723867971507,13,PT,LEVEL5,31,41,-10,-23.809523809524,0,-0.82760588860237,41.528296279841,-8.6457736201888,41.564647126584,-8.5822953864471,0313322313233,0313322313320
"LINESTRING (-8.63525390625 41.525027482114815, -8.63525390625 41.49211874885877)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,729396,Pereira,3.6592899240282,13,PT,LEVEL5,27,29.6,-2.6,-8.4967320261438,0,-0.36659737883811,41.528296279841,-8.6457736201888,41.488907098716,-8.6338049746377,0313322313233,0313322331011
"LINESTRING (-8.63525390625 41.525027482114815, -8.63525390625 41.525027482114815)",2020-04-14 1600,729412,Vila Frescainha-São Pedro,729412,Vila Frescainha-São Pedro,0,13,PT,LEVEL5,1146,1131.8,14.2,1.2535310734463,0,0.22550480265256,41.528296279841,-8.6457736201888,41.528296279841,-8.6457736201888,0313322313233,0313322313233
